Date,EGP=X
2024-08-29 05:43:15,48.678993
2024-08-30 05:56:16,48.616797
2024-08-31 05:54:16,48.55787
2024-09-01 05:50:16,48.55787
2024-09-02 06:00:17,48.552301
2024-09-03 05:56:04,48.54563
2024-09-04 05:57:04,48.502957
2024-09-05 05:53:15,48.479795
2024-09-06 06:05:16,48.444303
2024-09-07 05:56:15,48.40146
2024-09-08 05:56:04,48.40146
2024-09-09 06:16:04,48.410206
2024-09-10 06:10:16,48.370096
2024-09-11 06:02:16,48.360402
2024-09-12 06:09:03,48.370964
2024-09-13 06:15:12,48.421202
2024-09-14 06:20:04,48.354453
2024-09-15 05:57:04,48.354453
2024-09-16 05:22:03,48.313955
2024-09-17 05:11:15,48.418801
2024-09-18 05:20:03,48.433401
2024-09-19 05:12:16,48.530798
2024-09-20 05:16:04,48.529896
2024-09-21 05:17:16,48.452557
2024-09-22 05:08:15,48.452557
2024-09-23 04:53:03,48.531401
2024-09-24 04:46:16,48.6601
2024-09-25 04:45:03,48.68305
2024-09-26 04:42:04,48.545968
2024-09-27 04:51:16,48.369698
2024-09-28 05:05:04,48.308643
2024-09-29 04:30:05,48.308643
2024-09-30 04:46:16,48.372498
2024-10-01 04:44:03,48.3109
2024-10-02 04:44:04,48.258197
2024-10-26 04:27:02,48.749826
2024-10-27 04:29:02,48.749826
2024-10-28 04:39:02,48.781098
2024-10-29 04:12:02,48.690403
2024-10-30 04:18:02,48.688785
2024-10-31 04:16:05,48.733997
2024-11-01 04:27:02,48.945392
2024-11-02 04:19:05,48.721224
2024-11-03 04:24:02,48.721224
2024-11-04 04:25:05,48.641498
2024-11-05 04:16:05,49.055601
2024-11-06 04:16:05,49.147703
2024-11-07 04:13:05,49.241499
2024-11-08 04:27:05,49.299642
2024-11-09 04:30:02,49.274957
2024-11-10 04:22:05,49.274957
2024-11-12 04:29:02,49.226982
2024-11-14 04:42:03,49.325381
2024-11-16 04:19:15,49.296856
2024-11-17 04:18:16,49.296856
2024-11-18 18:05:17,49.450179
2024-12-22 05:02:15,50.883213
